stage_id,S1,S1,S1
6685,2.511550035,341.2485413,328.2318673
6686,3.798232623,348.6974155,320.8668158
6687,2.894542633,341.4781272,319.723945
6688,2.340679764,340.8644533,329.4433106
6689,3.512672692,337.5351017,330.0669038
6690,3.08899689,346.5630147,328.6546194
6691,2.435101672,339.17809,317.0795244
6692,3.191282896,351.0973919,328.4789829
6693,1.884474163,333.6479226,319.1400576
6694,2.05777369,336.4935758,325.2402865
6695,2.899892792,344.5375677,327.1560488
6696,3.025793429,351.2433823,323.9221209
6697,2.238356503,335.9450712,319.1243971
6698,2.055812535,335.6069554,314.4300753
6699,3.695071244,343.5749463,313.5725833
6700,3.968163481,348.5092768,317.8419094
6701,2.54723962,341.340942,329.7591946
6702,2.789688681,341.1893775,330.2300043
6703,1.86752878,351.3019803,318.6997025
6704,2.842691643,334.4650793,321.8364102
6705,2.500468728,344.2011737,315.4360258
6706,1.667537129,333.8248323,313.3624228
6707,3.611127567,339.0859981,333.019314
6708,3.02914655,336.4478809,325.8735291
6709,2.105944376,350.6127431,323.7010543
6710,3.588031489,339.7874226,332.3395414
6711,3.473309407,340.1787912,331.9739586
6712,2.281780428,337.3185957,316.373656
6713,3.745511047,334.3977697,323.7841806
6714,3.327696731,339.0250298,317.9992681
6715,1.809338378,336.3906965,318.4513678
6716,3.533838703,344.6983352,321.9188135
6717,3.831503389,350.6330302,327.8187343
6718,1.688248454,347.6116659,316.8034134
6719,1.790075999,338.6133344,316.3078635
6720,3.028001101,350.9342368,324.4804649
6721,2.549157427,350.0443109,332.7205183
6722,3.043956662,336.1257768,324.4190485
6723,3.373212227,343.392778,324.858531
6724,2.574666826,339.2585535,332.0627615
6725,3.618272833,334.0906783,318.6265012
6726,2.018468643,339.4677582,327.3325618
6727,2.051361423,343.2037329,319.6072774
6728,3.515555325,335.5696933,318.6673623
6729,2.525938873,345.1682394,330.6523814
6730,3.486538984,353.0590849,324.2974305
6731,3.988111128,348.8556375,327.4346034
6732,1.628027739,337.6983742,316.9828399
6733,1.844791719,338.9960365,329.1618202
6734,3.061897644,346.4477183,315.342476
6735,3.379245403,335.344275,314.1080041
6736,2.357184479,351.5670055,316.7134074
6737,2.550525063,344.5417136,315.5073517
6738,1.854388284,344.3878737,322.5128708
6739,3.204701878,344.896219,329.6537584
6740,3.189454263,347.9557037,325.7625159
6741,1.592356086,345.1132036,319.0847288
6742,3.692138149,352.8150856,325.1690424
6743,2.030138245,347.624892,321.9688395
6744,1.799219661,348.5944954,328.2817316
6745,2.066249341,351.5028861,330.1938461
6746,1.95901521,348.6953204,319.4954549
6747,2.215550542,337.8076506,320.0732306
6748,3.711759258,346.5204154,331.9098827
6749,2.08635096,334.2220596,325.9079706
6750,3.951515931,338.4351356,321.9016938
6751,2.96644289,347.5593278,332.1972434
6752,1.976545628,340.716029,332.239511
6753,3.558447601,352.9476421,318.7470861
6754,2.761191742,350.4792261,325.9115392
6755,3.670361512,347.6623624,322.5104692
6756,2.937043224,338.2986447,313.3084126
6757,2.980183934,340.8745947,315.7030628
6758,1.724078143,338.1211189,318.567419
6759,3.642386793,346.327834,331.2155361
6760,2.39764862,340.9625152,329.2492935
6761,1.937145528,340.0971434,313.5549252
6762,2.074197038,344.451974,323.8425808
6763,2.75373587,342.1070751,322.9100402
6764,3.873111352,348.1952778,330.4362418
6765,1.518813637,352.7530959,313.7074904
6766,2.004781956,333.3559912,327.8678964
6767,2.619987078,344.5618039,318.8276549
6768,2.290011208,350.3743802,319.1456433
6769,3.020731539,341.3303481,319.1679584
6770,3.590241108,334.4795152,322.3348638
6771,1.533187153,338.9089487,313.7732735
6772,2.420252509,339.0366901,315.9306375
6773,2.242769519,347.7245811,324.552291
6774,2.583033572,350.9529677,330.3072459
6775,2.918714932,336.6295108,330.9615599
6776,2.156046767,333.8457662,330.1782271
6777,2.812736343,341.3170056,321.8832824
6778,3.925244887,334.5114473,331.844378
6779,3.16082403,342.0720008,329.0365079
6780,3.494485471,336.8798805,313.8370015
6781,1.612043161,338.9792911,317.1416737
6782,1.712333456,339.1121673,322.376344
6783,2.179727767,350.1735217,321.0458836
6784,2.104255963,336.0626053,319.0845994
6785,3.644230062,351.5857424,316.1728507
6786,2.453539118,333.7429039,322.1395835
6787,2.92398649,348.1728189,313.2663327
6788,2.723095682,345.618252,319.6919751
6789,3.121796193,333.6004644,325.8495969
6790,3.663268244,340.423332,318.7136687
6791,2.436356276,336.1389757,328.6278606
6792,2.752582026,344.4001608,320.4997518
6793,2.893812881,339.4830466,317.7549238
6794,2.888598752,353.1014406,332.2180165
6795,1.882889934,352.5766408,313.1821601
6796,2.959073484,344.9229332,331.4657413
6797,1.729654273,341.9058649,330.3297051
6798,3.394301791,352.9046835,326.9093051
6799,2.997767829,343.884112,324.4228714
6800,2.907577343,352.8419425,331.6090601
6801,3.341592733,347.9383302,322.7045058
6802,3.474191564,334.6087986,332.7164075
6803,2.568717037,349.7417996,315.4327422
6804,2.606390505,338.5518974,332.9528834
6805,1.656805789,352.9880797,325.5792937
6806,2.294035807,340.287739,319.9905843
6807,2.339214723,345.8951185,328.6814007
6808,2.91722244,335.6314237,314.0144927
6809,3.422079218,342.9620818,321.8482202
6810,3.2742359,335.8583852,313.8750075
6811,3.952301446,338.7075396,323.6172953
6812,3.299946003,334.6356003,314.31695
6813,1.579819543,339.2876188,327.0659979
6814,2.635142891,347.6128451,324.6659819
6815,3.029182372,333.732964,321.2565698
6816,2.615152852,334.8945137,331.5228941
6817,3.078533912,334.1109109,331.9181927
6818,2.459498185,346.6611364,329.2134938
6819,1.816106051,337.2488474,319.9639584
6820,2.554044276,333.9495604,327.8345554
6821,1.559166155,343.2313961,330.0618323
6822,2.188729415,335.8478495,330.9027609
6823,1.539740738,340.5994656,331.0559758
6824,1.739968603,340.1727406,325.8041224
6825,3.454312581,350.9795743,322.6692834
6826,1.795954081,344.5675616,316.3139175
6827,3.541798449,333.2655947,320.4378614
6828,2.463316653,350.7310051,324.8162192
6829,2.051336476,344.5386474,331.4275228
6830,3.225006337,346.3523982,320.3229407
6831,2.712092457,335.6197311,319.491629
6832,3.039321368,352.4353657,322.5325257
6833,3.633969433,340.6568107,332.4149438
6834,3.600204426,333.3500217,328.4232641
6835,3.941083987,345.6650754,317.1396362
6836,1.978164081,346.4249152,315.3515861
6837,2.82098575,339.9063905,326.9590175
6838,2.168428753,341.855933,313.3363316
6839,2.242819314,352.9118749,319.4429113
6840,1.781918071,342.2338045,328.0878243
6841,2.186085766,350.6604004,316.7421082
6842,3.600004027,352.9472742,324.0940118
6843,3.619573491,347.4074638,314.2563822
6844,1.984532669,351.6926364,315.6844152
6845,2.021036726,348.9901423,321.6897506
6846,3.480264469,345.904201,313.1940245
6847,3.768274537,341.8683323,323.1738104
6848,3.546690989,334.7907555,326.7681857
6849,3.520736543,334.7739802,329.7962883
6850,2.678458782,352.6218529,322.5233238
6851,1.543349497,343.1519778,317.6394814
6852,3.204737246,346.2516081,322.7317323
6853,3.440825653,334.3046056,332.881716
6854,2.873243837,340.5369834,332.1765939
6855,2.508712022,339.9680328,315.4585793
6856,1.996688655,335.1566971,326.5547496
6857,1.555520621,353.1219377,319.5858296
6858,3.082530812,350.3087928,327.1769838
6859,3.608299524,339.7810625,323.8670638
6860,2.420708687,351.2378743,317.7455584
6861,3.733673849,344.4081437,326.7978063
6862,3.065943336,340.7896465,332.4982341
6863,3.938255438,347.5867102,332.5197851
6864,1.556801709,334.4830785,322.7334823
6865,3.917782018,333.6947485,320.2159523
6866,3.170997544,350.5788984,322.6629329
6867,2.058527912,338.1806491,316.0707295
6868,2.173519973,350.728362,331.2724387
6869,1.867668272,349.0829932,322.2990342
6870,2.627990698,340.5726116,330.5562875
6871,2.042347986,336.7282316,320.7412368
6872,1.857336908,347.5205074,317.0952324
6873,1.899645616,349.9747413,331.7656269
6874,1.901418602,352.7396685,317.2881382
6875,3.804949359,346.6795513,325.2929878
6876,2.666809121,344.2046085,326.4905738
6877,1.988336308,352.7480323,314.7413961
6878,2.655822998,339.1477129,323.9827122
6879,3.183409436,333.7885479,322.1789922
6880,2.375497048,339.3269039,326.1115958
6881,3.622293111,352.8174068,323.0374868
6882,2.090458337,333.4685426,330.5282754
6883,1.971769464,341.3979124,329.7326753
6884,3.921792138,345.163657,314.3458124
6885,3.176153304,344.7745317,329.227426
6886,2.089136536,337.9703742,315.1302379
6887,2.056792412,339.6246085,333.0463067
6888,1.609678363,340.1719595,318.994732
6889,3.443292373,352.043253,326.4972754
6890,2.80249499,350.0710141,317.2965422
6891,2.304086307,351.8482476,313.753565
6892,2.753033902,340.4359704,330.5443818
6893,2.82415374,341.2279959,315.5970747
6894,2.510865353,346.5842828,332.3115261
6895,3.30042288,342.7943911,314.4315746
6896,1.994448972,343.4610048,323.4043526
6897,3.376180727,350.7482591,321.2127345
6898,2.34942631,347.9427884,330.2706718
6899,3.517155223,342.7470591,320.7149828
6900,3.161686895,341.9081997,320.034562
6901,1.561660928,351.6660329,332.7703572
6902,1.586568488,341.9221256,320.7659077
6903,2.912905913,338.4000686,315.1863591
6904,2.200747755,337.1216835,323.1291178
6905,1.86364336,344.8113213,323.9604127
6906,1.980252011,340.7289841,319.7858508
6907,3.699279688,346.5560759,313.7456784
6908,3.879919318,341.0552665,325.0652946
6909,3.350087295,347.0986731,329.6263306
6910,2.89655638,343.5496244,330.0287032
6911,2.608577471,333.5596324,329.1720851
6912,2.17368198,352.2244808,326.8302302
6913,1.870647604,342.8013239,322.0946784
6914,2.548324263,334.3635361,322.4790268
6915,1.768332199,352.2335135,316.7211036
6916,3.279956491,335.2419689,315.095409
6917,3.222235829,350.1609611,323.820131
6918,2.223760273,343.963318,328.2521267
6919,3.911969244,348.0531949,319.035702
6920,2.177286001,346.5960156,327.8481104
6921,2.979315022,350.2434368,320.4784199
6922,3.548810352,352.3919113,332.2600242
6923,3.61669587,339.4116413,318.4890431
6924,3.442034022,339.3591704,331.4086085
6925,2.422944449,336.8200986,323.8655558
6926,2.89768767,350.3583704,331.028006
6927,2.074334466,343.8335701,323.3249585
6928,2.612395608,343.9166807,319.1744105
6929,3.589195172,343.2486784,320.1958858
6930,3.154202686,333.3315628,316.6048371
6931,2.504938487,343.5684992,319.7677201
6932,3.74520221,334.7675539,323.8286217
6933,2.972101809,348.5946153,323.4055531
6934,3.789825435,342.1658746,328.6278257
6935,2.587758435,338.4657422,321.6905526
6936,2.630058025,350.0006545,332.5644599
6937,3.203881339,338.2921073,316.6900814
6938,1.989371485,350.5482506,327.7156688
6939,2.108781947,344.0055474,325.6865927
6940,3.727427691,339.5900255,323.1382166
6941,1.940533899,340.0366985,321.1439315
6942,3.489421033,341.3316329,315.8606904
6943,3.031918134,340.5095377,317.8008477
6944,3.343033211,351.6431991,324.2038589
6945,2.578884849,345.0689521,315.3573273
6946,2.670586997,338.533029,328.8888366
6947,3.947942936,340.233102,324.2656571
6948,3.070772065,338.9710747,331.5040254
6949,1.961585521,339.5062629,319.0370858
6950,3.140481279,347.8272442,318.6029414
6951,3.335113604,337.9510608,323.9589096
6952,3.128127753,352.2234378,317.7057333
6953,1.587063774,335.8475268,323.8545751
6954,1.823973131,344.7286752,329.320276
6955,2.282293883,349.9854753,316.537239
6956,2.682948415,335.4119006,315.6266387
6957,2.853543117,348.2772385,324.9268695
6958,2.66610008,333.4684002,328.9780027
6959,1.910336309,340.3555904,323.1325542
6960,2.758846421,345.6027707,328.3976445
6961,1.525337268,352.6463538,321.8344344
6962,2.160153048,350.7918044,314.4108284
6963,2.848717552,345.7029421,329.53808
6964,2.842796368,336.6654995,325.8266313
6965,1.876727009,341.5849391,324.967941
6966,2.850657647,334.4775981,324.7741742
6967,1.744052846,346.8213818,328.8184014
6968,1.758597109,337.3063501,329.9176522
6969,2.954734797,336.2340881,327.7546018
6970,3.021198482,346.1865176,324.2823623
6971,3.476499724,336.5696757,322.0513281
6972,2.137005453,341.269634,331.3808143
6973,1.592788454,350.3345437,313.7312136
6974,2.596522751,344.691617,322.66384
6975,1.828340695,342.8173028,322.0147595
6976,3.760359849,352.1875734,316.2311559
6977,2.086284395,347.115819,329.0237502
6978,2.643606685,344.4413766,330.9884357
6979,2.698666539,353.0554411,319.2058506
6980,3.484777354,337.099077,322.9403794
6981,3.760608973,351.1913767,313.6482874
6982,2.39558845,342.5787208,328.122312
6983,2.17820685,341.2917064,316.3694653
6984,2.441877758,343.313335,320.4847208
6985,2.418138742,348.6419782,318.9220398
6986,1.586257588,338.1939605,318.9326053
6987,3.028537913,335.13665,323.7152967
6988,2.116556482,350.3097958,320.2123526
6989,1.969235038,340.9644701,313.6719436
6990,3.803821345,351.155831,327.6069012
6991,3.441297149,352.8881072,314.8371961
6992,2.149914094,337.6852375,332.5032513
6993,2.319057731,346.5804151,321.2101363
6994,2.086126684,337.795401,332.2410681
6995,2.529299398,337.1398192,328.7505812
6996,2.722310545,344.1132058,330.6317307
6997,2.116594901,343.0107013,319.2403752
6998,3.33727901,341.9628415,326.8178477
6999,3.768297453,336.7625447,316.7174962
7000,2.52195531,337.6556205,325.4084244
7001,3.700051114,350.1259855,325.9956919
7002,3.237609085,346.462828,318.629924
7003,3.81111086,338.4569891,317.841124
7004,2.897833589,335.0482418,322.1165137
7005,2.460816062,352.0264144,323.934218
7006,3.031575369,342.9475091,314.3082095
7007,3.485052049,353.0031785,322.9384298
7008,3.506421443,338.4526191,321.6193087
7009,2.942454892,349.1577605,332.7795209
7010,3.929378826,333.8855528,320.5709522
7011,1.903885971,345.4538286,332.3080379
7012,3.085922738,333.4900032,326.9442547
7013,3.98619483,345.9151483,320.2483071
7014,2.395175607,346.6235145,319.5327091
7015,3.306344992,346.2609742,318.9406458
7016,2.069589203,352.6191425,323.8181326
7017,3.958651009,340.4902579,329.3378472
7018,3.419679731,347.2530138,317.3552823
7019,2.180557734,334.5944435,325.2137645
7020,2.574764501,351.3733983,317.3619159
7021,3.321149862,350.9104998,327.0008674
7022,2.427277241,339.0916688,320.4858614
7023,2.279039056,333.8421614,324.9076792
7024,2.649326704,340.95747,318.212292
7025,1.654661393,337.4115372,317.5630628
7026,1.834645228,352.7786909,323.7327382
7027,1.80193261,351.3391233,317.5121494
7028,2.184187978,337.3167175,315.5452204
7029,3.684700789,341.3744557,325.6904803
7030,1.593082842,340.6815407,331.2313399
7031,3.48039655,350.8836384,329.0452284
7032,3.52705963,346.2872976,325.5437294
7033,3.409755683,350.059763,315.905855
7034,2.136214526,351.7620541,331.1354454
7035,2.341681293,344.1484727,329.3368092
7036,2.414684078,350.6421129,330.223656
7037,3.561662172,336.5807144,327.1292771
7038,3.024640941,336.4458984,313.1646733
7039,2.643486988,347.1123009,321.3652979
7040,3.720176799,350.771625,317.1026961
7041,3.087412328,347.044208,320.9860429
7042,3.661735337,339.3416204,330.1921127
7043,2.577954944,338.2069935,319.3456007
7044,1.959235512,333.3936596,325.346134
7045,3.004472084,343.0967853,330.9304196
7046,1.919636466,348.7471754,332.0441144
7047,1.871698322,336.9700218,318.8322519
7048,2.870576982,342.2475,332.5086442
7049,2.084891546,336.5905472,329.5974768
7050,1.705772983,338.9691785,324.0004281
7051,2.25211328,343.7055885,322.1072013
7052,1.929469806,334.9915739,323.1591198
7053,2.495218548,352.2081839,313.2281645
7054,2.818582218,336.3436522,317.9593126
7055,3.453862738,343.100906,326.5580661
7056,3.426565801,346.2804433,332.1850652
7057,2.726055531,349.5619525,323.3336952
7058,2.828784295,352.6322107,319.2797567
7059,1.600113225,338.0969115,326.3060028
7060,3.00832352,337.685213,331.1583689
7061,2.260831045,335.685694,318.7169447
7062,3.338056661,346.2196366,327.8671772
7063,3.253058442,350.9151046,319.7835078
7064,2.020033941,344.4582408,330.5485839
7065,2.715006987,339.0044336,319.7771233
7066,2.863660064,344.3539791,316.9974217
7067,1.66541076,342.0882289,317.4938397
7068,2.630404078,342.0990483,316.1262352
7069,2.110190345,344.7565638,315.5865745
7070,3.131161383,346.3317835,318.648185
7071,2.84121938,337.369473,315.8092172
7072,3.137452429,340.8912757,318.5239325
7073,3.953116541,343.7487331,316.7076424
7074,3.67236618,344.0653141,315.6406233
7075,3.353081371,335.6707982,320.6063539
7076,3.97362161,345.487702,318.5623296
7077,1.780023069,347.5861424,313.2707098
7078,2.140400962,334.6713529,317.0252216
7079,1.610004775,342.8796833,325.4528407
7080,3.724434268,349.768767,314.7231266
7081,3.39000001,342.0835053,325.8762156
7082,2.373278482,336.7209406,323.4190335
7083,1.517705174,350.3894612,314.4230061
7084,3.640090366,345.8896166,331.4237627
7085,2.261771509,334.1332366,320.4667872
7086,3.326644023,336.8385033,330.529299
7087,1.846787408,340.2712597,317.7608969
7088,2.758403114,343.7501259,331.7055984
7089,2.067573256,346.3821882,314.620939
7090,2.676822746,343.30762,324.7886689
7091,3.24040667,342.3030026,332.9046341
7092,3.721976072,333.5649982,329.7530659
7093,2.884805088,340.6309912,316.368122
7094,3.51436932,344.717807,315.8857074
7095,3.125341078,340.0951741,327.8920024
7096,1.837230675,343.360921,329.7269425
7097,3.940711698,351.1129873,317.4206576
7098,2.529615784,351.0137802,332.7128547
7099,1.632508413,345.5626823,316.343767
7100,2.06676825,341.0710407,321.7275011
7101,3.77892179,345.113535,325.6151898
7102,3.908332215,344.4322041,322.7409141
7103,3.955631589,347.2898275,318.2483473
7104,1.889083147,334.4462379,328.6091313
7105,2.57796164,342.8774794,328.5507214
7106,2.341634553,334.3033423,329.0669259
7107,1.895606954,341.4602647,315.6659325
7108,1.903236212,338.150347,330.7274361
7109,2.248850018,351.4909363,321.6704061
7110,3.475397243,346.6878506,324.2911941
7111,3.220799777,339.6541875,326.5496814
7112,2.174826595,333.9348815,318.1086148
7113,2.120743727,341.1844034,316.8873608
7114,3.442449039,335.9806721,328.35819
7115,2.579687016,352.4776364,315.0030429
7116,3.191902949,335.3229291,321.2915832
7117,2.535292212,335.7743845,327.9148861
7118,3.67495299,334.269597,325.6274526
7119,3.054211698,347.1742613,321.7575511
7120,3.780924588,333.8625844,317.4151337
7121,2.668567763,344.4297643,316.3105631
7122,2.03051591,345.7852901,313.3127051
7123,2.199019024,351.0881114,326.041743
7124,2.58559974,339.5258054,320.6017822
7125,3.054813586,344.0103096,325.0849018
7126,2.857733307,336.8598506,328.6487271
7127,2.116139685,338.9259703,325.5305761
7128,2.838203224,333.2015603,324.1937313
7129,3.209283736,351.8891508,316.6554622
7130,3.205254776,346.5354454,328.872714
7131,3.162104894,336.8684061,328.3622721
7132,2.432140365,340.9447045,326.1507248
7133,3.641984924,345.9661726,315.8898583
7134,2.602483491,347.4935289,330.0514569
7135,2.653481958,348.5834668,330.5923714
7136,3.989676773,347.8600697,330.9864948
7137,1.815698627,348.8847452,317.1973816
7138,2.183547575,350.3670315,327.5857024
7139,2.519003028,349.9522471,329.4829305
7140,3.906496704,349.60302,318.7863661
7141,3.135849292,341.6273817,324.761388
7142,2.451168763,352.2968846,331.1679751
7143,3.73131299,351.4112764,331.539056
7144,2.30223793,342.5467999,324.6360739
7145,1.632214558,336.795099,316.3295017
7146,3.772708153,344.5424163,322.9672461
7147,3.833383828,334.9609015,317.1927455
7148,1.930469149,336.4571602,322.3526413
7149,2.087575671,335.2504556,330.9295346
7150,3.015876988,334.9781185,321.2226216
7151,2.648474986,339.3237956,328.8109324
7152,1.801428797,349.5537283,319.3427624
7153,3.508542693,333.3642758,319.1872297
7154,2.605996747,347.4444529,322.5952169
7155,1.834291582,351.5340612,325.6918539
7156,3.483220284,346.4613509,322.2496296
7157,3.188937268,339.6173693,315.3382137
7158,1.652832324,352.1970927,323.4588442
7159,1.831392062,350.1684089,328.1195879
7160,3.631255567,346.0138053,322.83247
7161,3.737222646,350.4076823,313.6321467
7162,3.071953161,335.2997812,316.2397411
7163,3.912025668,343.5230119,315.5324395
7164,1.927903529,351.3550987,319.1584055
7165,2.757566362,345.7855879,313.8574384
7166,2.376485595,335.3418067,330.8911702
7167,1.697347489,341.0069969,319.0670954
7168,3.105556344,349.5323544,325.5332778
7169,2.95223726,334.1543775,313.2983657
7170,3.812366853,351.3549159,318.7270428
7171,1.766155981,337.905117,332.7246191
7172,1.888823012,348.374929,330.3078361
7173,1.676926667,349.1441726,329.3459667
7174,2.139871779,342.5476826,324.9718533
7175,2.799855128,343.275459,329.2143681
7176,3.356538026,349.0155325,332.3341902
7177,1.705407893,335.7518874,324.9722703
7178,3.868882768,341.0205991,320.8040251
7179,1.710422161,338.3966816,331.728241
7180,3.340096425,347.9315105,325.9348076
7181,2.921328178,333.5327463,326.2095016
7182,1.8201385,333.8695251,322.5686094
7183,3.289621758,348.5917802,331.3853366
7184,2.226063297,338.5547258,317.7901314
7185,2.838217726,348.3037095,317.123138
7186,3.570273537,340.8264443,327.3148462
7187,2.453985112,340.9226149,316.4861844
7188,3.710340923,338.1865284,313.9509342
7189,3.407250987,344.9017605,323.2222159
7190,2.124017857,333.4756662,327.0500737
7191,3.927404442,334.9564888,323.8072217
7192,2.83365778,333.2538093,324.9902167
7193,3.592446628,348.5849999,324.1939639
7194,3.419310326,333.7285316,314.0519482
7195,3.099567728,337.4067417,322.4317448
7196,3.701343911,342.0136151,327.887052
7197,1.701124243,345.800022,320.3272821
7198,3.998797322,335.4397837,329.0793614
7199,3.616604162,338.8345904,316.8031758
7200,2.169877768,351.1569466,315.4062882
7201,2.369962853,348.4487052,314.8548007
7202,2.958892782,343.856728,330.5350937
7203,3.731527074,334.6363825,324.5747279
7204,3.484398856,346.3995168,324.3419771
7205,2.047281538,348.0803778,329.2137561
7206,3.08060288,351.8657764,324.5726619
7207,3.725989578,336.4317115,330.1943517
7208,1.646082773,347.1128885,332.1251179
7209,3.34478714,350.328868,330.8795381
7210,2.614044863,344.2920471,313.3703458
7211,3.952361681,347.148544,332.107329
7212,3.19065763,338.1875947,324.0349788
7213,2.095951005,337.2990659,314.4389538
7214,3.583229966,352.6868132,320.5890549
7215,3.026222522,347.0134518,316.6815723
7216,2.466378911,345.3147818,333.0547403
7217,1.836062833,350.829061,319.8731908
7218,1.891932679,334.6709166,329.7779471
7219,2.189834633,338.6230784,328.80549
7220,1.710946944,352.4288763,319.3413814
7221,3.012932161,341.0539697,318.7365009
7222,3.090387085,346.1713798,323.0100225
7223,2.126427917,333.7628795,325.6523379
7224,3.997869286,335.3591045,325.7992993
7225,3.961041603,336.1690956,321.3063268
7226,3.395630183,353.0540197,326.9626332
7227,2.487178554,349.1610528,315.7473683
7228,2.560798979,350.7100928,328.4575566
7229,2.82318762,346.4238039,332.0646091
7230,3.489632628,337.9202597,320.0153236
7231,2.306641963,334.3605559,329.6846874
7232,2.494265191,346.0561023,320.6652614
7233,2.786749285,339.4905635,318.48902
7234,3.2869797,342.7846329,322.6258074
7235,2.225984056,345.1854468,314.4521217
7236,3.190830388,342.2256487,315.655356
7237,3.118667135,343.481238,324.6460643
7238,2.612620156,338.9137572,332.9459029
7239,2.593893984,348.3799452,322.5836681
7240,3.258911512,333.5967134,316.9495176
7241,3.243225195,336.1613276,324.2395549
7242,2.867051258,350.6127128,320.305757
7243,3.154267484,334.8970394,325.2121319
7244,2.654156114,340.0893625,317.0554956
7245,3.147219957,348.8765581,331.2160571
7246,1.608568824,334.9364124,332.1917747
7247,1.602276158,350.2584042,324.7970534
7248,3.849768688,338.321003,320.312201
7249,1.79389238,343.9675799,325.876098
7250,1.953881592,340.3727939,327.3318698
7251,1.628440081,351.3321902,331.4705152
7252,2.201121211,336.1193826,322.5179272
7253,1.948588977,351.0183077,315.9435702
7254,3.094815511,341.2944743,331.9427465
7255,2.777876813,340.8808675,330.5546008
7256,3.728070743,351.4475467,330.4022316
7257,2.697175244,340.524564,322.2699728
7258,2.726415553,340.4150798,332.3870184
7259,1.604554626,351.0682066,330.3807265
7260,3.772264688,349.4098607,331.5169423
7261,2.388721255,346.9317255,325.2844696
7262,2.728128772,350.0439292,313.6498485
7263,2.455179138,348.4775849,328.8633464
7264,1.554381792,346.3479193,317.2840211
7265,3.852055018,335.4376959,317.6987099
7266,3.138661679,344.4249545,326.6081693
7267,1.760742938,333.5692737,313.4550641
7268,1.791059401,339.6423359,328.4073593
7269,3.97186097,343.9702125,320.1385782
7270,3.133040729,350.268743,314.1722008
7271,3.791987013,338.9826251,329.1706095
7272,3.898610457,339.6516203,322.4355932
7273,3.726368099,351.2919081,326.1024603
7274,1.952255501,347.1648802,313.6824921
7275,1.852127412,341.6855582,325.0550985
7276,2.169592256,336.7846987,318.7563144
7277,3.35878824,347.6534939,319.9423993
7278,2.208574664,338.9422179,331.6253971
7279,2.646392978,342.4407522,324.0480258
7280,3.567321275,333.49889,321.9751713
7281,1.596737068,334.0423099,330.6940443
7282,3.297853645,342.0076059,314.6457541
7283,3.414158151,351.3301685,322.0788051
7284,1.710043973,351.9053874,314.4392836
7285,2.423981166,333.1640672,328.2131773
7286,2.476307606,338.7109578,332.9558303
7287,3.219927148,344.566341,333.0148091
7288,3.310368453,333.8988565,331.6149552
7289,3.839433461,340.558632,332.5664255
7290,1.980091627,340.7749526,328.0586508
7291,3.982582077,343.4996844,315.7056521
7292,3.081790986,340.0439851,323.5377237
7293,2.403734911,351.4602179,329.9909085
7294,2.757443047,337.8799889,330.4272806
7295,1.992848202,339.6995647,314.5046567
7296,2.501617384,351.5763747,316.8745199
7297,3.077373831,338.2299585,329.7739807
7298,1.603652134,346.6079636,325.6467414
7299,2.276631479,349.5281269,326.2945292
7300,1.642117079,341.779949,317.4535004
7301,2.136365118,335.2988768,327.0331387
7302,2.275356533,344.5373568,316.2136102
7303,1.529563924,344.955884,315.0163304
7304,3.029339578,333.680083,326.9755632
7305,3.276798126,342.9910787,314.182029
7306,2.305772025,340.4961832,327.5301149
7307,3.564882086,339.573376,332.4070407
7308,2.319762861,334.0872627,328.1704266
7309,1.548281575,343.7961664,319.8963888
7310,1.953653018,344.6404534,317.3193346
7311,1.913473295,347.1528674,315.3329152
7312,1.797871816,343.3145633,331.6575066
7313,2.568655477,346.8413199,317.9520257
7314,3.500620613,351.0669026,322.2005658
7315,1.618313105,342.3196067,327.9819061
7316,1.530517717,344.4552021,321.3463408
7317,1.911979936,335.6808629,316.8953899
7318,3.206645037,347.5804896,326.0056086
7319,3.295245092,346.3113778,319.2434527
7320,1.516197218,348.43363,316.394211
7321,3.61912939,338.9927947,332.9079336
7322,1.92589982,351.0824827,322.6055611
7323,3.200677803,345.3210356,314.3343044
7324,3.778612626,344.650142,326.5307935
7325,1.880031743,341.9333023,314.8006905
7326,3.155294771,339.3341322,320.3118943
7327,3.059194829,341.4713063,330.6919362
7328,1.599488642,347.7951909,328.1994718
7329,3.678701574,341.7873911,313.9762803
7330,2.513518808,335.2331281,317.315739
7331,1.742621263,351.6211812,330.0323337
7332,2.553342506,350.3655173,327.4650532
7333,1.873474278,337.2082349,315.6286651
7334,3.386948683,352.08617,315.8110777
7335,2.98243433,334.6351555,319.5770205
7336,1.767989264,336.9172803,328.9347517
7337,1.584840201,344.6834432,330.7709059
7338,2.863377372,334.3810325,320.1306554
7339,2.023853933,350.535877,318.1096249
7340,2.324171181,352.9217585,321.725197
7341,1.6157645,347.379966,329.5400012
7342,3.40552036,344.2043889,332.8163944
7343,3.645765637,337.5172279,319.3505562
7344,3.826208891,334.7315589,328.1382588
7345,3.087268981,338.2449331,319.6927716
7346,1.787922622,341.3931524,325.2333405
7347,3.162909394,342.6466943,331.3174518
7348,2.596213187,337.0141063,321.6353339
7349,3.273076274,333.5710681,331.1614734
7350,3.480309745,334.9706888,313.3642945
7351,1.664023982,344.7726329,316.6141314
7352,2.979814782,341.4731659,319.2747799
7353,1.718080153,351.1350464,330.328217
7354,3.902760128,340.6733835,327.221182
7355,3.067776881,340.286197,327.0253035
7356,3.564086033,336.0741136,316.6713943
