loadshift_id,LS1,LS1,LS1,LS1,LS1,LS1,LS1
7308,3.601715651,0.007771034,1.443816423,0.005513917,0.000891631,0.000497125,0.002029844
7309,4.228030482,0.005146492,1.675212487,0.002632694,0.000334625,0.000556681,0.000581242
7310,3.024871995,0.009479486,2.547350889,0.006692653,0.00020295,7.57399E-05,0.000801168
7311,2.708166571,0.001850525,0.949610275,0.004745917,0.000295556,0.000406875,0.000415375
7312,2.877886839,0.006407547,1.743834327,0.002804984,0.000293169,0.000744133,0.001442989
7313,2.962759465,0.007026081,0.892269046,0.004166923,9.44892E-05,5.00379E-05,0.000443368
7314,4.125274004,0.002161921,2.180550064,0.002938837,0.000636261,0.00071319,0.002808413
7315,3.896338364,0.00061081,0.328859634,0.000930429,0.000468856,0.000907417,0.001420659
7316,4.874768238,0.00834899,3.838860534,0.002405789,0.000313305,0.000258106,0.002000766
7317,4.604677816,0.002590945,3.746672988,0.006001806,2.61187E-05,0.000487646,0.002927303
7318,2.550836482,0.009055738,1.970649315,0.003374033,0.000858258,0.000102712,0.000731197
7319,3.308712536,0.003818519,3.791305033,0.008738059,0.000877947,0.000522485,0.001717639
7320,3.004817055,0.000796996,2.349339324,0.000174515,0.000960816,0.000738342,0.000824214
7321,3.547193528,0.000770678,2.350112344,0.007685682,0.00011259,0.000176597,0.001228746
7322,4.510329395,0.008103084,0.51731023,0.001761935,3.77978E-05,0.000725931,0.002196816
7323,4.01225375,0.006424623,1.286822841,0.005512151,0.000100159,0.000223059,0.001636901
7324,3.458495275,0.002480039,3.799374975,0.000391484,0.000405228,0.000439926,2.78034E-05
7325,4.212700957,0.007249884,3.014000692,0.00276529,0.000984621,0.000666567,0.001788246
7326,3.322594084,0.00912542,1.773005255,0.003531318,0.000548086,0.000927513,0.0020395
7327,2.816081385,0.005692163,0.293614544,0.000342118,0.000845805,0.000839424,0.001517942
7328,3.899630276,0.007611375,2.476190011,0.00661691,1.46261E-05,0.000906821,0.000484565
7329,3.89601753,0.004364336,1.465731908,0.002821141,0.000497514,0.000235126,0.000954228
7330,3.168139134,0.00602442,2.761619553,0.005151317,0.000810672,0.000824334,0.002164274
7331,3.20470763,0.005373497,2.246539408,0.002676248,0.000420938,1.26745E-05,6.35971E-05
7332,3.731758905,0.007385835,2.675576291,0.003846158,8.05243E-05,0.000269934,0.001147836
7333,4.982248829,0.005128428,0.835680381,0.002953586,0.000523439,0.000527618,0.000753353
7334,3.527292963,0.006520035,2.608737151,0.002174306,0.00080863,0.000744276,0.002476616
7335,2.586639026,0.007948598,3.372261154,0.004267161,0.000907515,0.000796365,0.002601227
7336,3.560513421,0.005914247,3.354597458,0.009763391,0.000619887,0.000603063,0.002139314
7337,3.218262332,0.001945203,2.629655394,0.007874146,0.000665588,0.000988338,0.00115908
7338,3.753967847,0.004509468,0.192519912,0.005335037,7.48134E-05,0.000482771,0.00214769
7339,4.557031259,0.00509544,2.82098255,0.000690458,9.59786E-05,0.000903495,0.002978388
7340,4.873419618,0.008029298,1.974019225,0.004051703,0.000804872,0.000776257,0.001336217
7341,3.369401271,0.007800575,2.674036429,0.008659867,0.000670864,0.000532659,0.000415249
7342,3.569230157,0.008348277,1.763592687,0.007986073,8.92047E-05,0.000407706,0.002338795
7343,4.70288934,0.003455664,0.33157356,0.007940906,0.000604526,0.000196702,0.001796196
7344,4.277882615,0.00555086,2.583614178,0.003771656,0.000436238,0.000484799,0.002447882
7345,4.627918665,0.007958097,0.736962244,0.002607098,4.80198E-05,0.000316975,0.001885788
7346,2.739879746,0.007632616,0.095594833,0.008734515,0.000876417,0.000197187,0.002581498
7347,3.274604124,0.009513549,2.02478282,0.001177004,5.09887E-05,0.000396727,2.61418E-06
7348,4.504636419,0.00042667,0.096574667,0.004413186,0.000590044,0.000766554,0.001687622
7349,3.308899108,0.005191241,0.883594018,0.007670227,0.000792367,0.000534132,0.000909618
7350,2.962654986,0.001867643,3.933880895,0.006741128,0.000219148,0.00019409,0.001570983
7351,3.932676304,0.00946562,2.020882853,0.005282508,0.000113335,0.000921227,0.000334946
7352,3.310469171,0.001007615,1.962431873,0.005526069,0.000773556,0.000936837,0.001492122
7353,4.042187665,0.002957448,2.312477478,0.004635786,0.000718152,7.65919E-05,0.002417585
7354,3.216432622,0.006450041,2.199868717,0.001061764,0.000694627,0.000593665,0.002566513
7355,3.099124645,0.004237578,2.463210828,0.007157128,0.000385344,0.000815516,0.00090531
7356,4.287040325,0.002364284,3.133328403,0.000740276,0.000776677,0.000214145,0.002821063
7357,3.065523644,0.005639284,3.192739797,0.001868369,0.000710565,0.000304218,0.001535588
7358,4.52793791,0.009014179,2.601086542,0.009758389,0.000393246,0.000853457,0.000441285
7359,2.541773146,0.003285429,1.540853029,0.000833493,0.000817005,0.000679094,0.000113194
7360,4.242356055,0.006170757,3.759076514,0.00448985,0.000488304,0.000312998,0.00167577
7361,3.840894465,0.007136623,0.964831416,0.003052746,0.000328305,0.000529661,0.001045631
7362,3.946678393,0.008823894,1.839416353,0.000330256,0.000890448,0.000471649,0.000407764
7363,4.870329118,0.000662353,0.598757905,0.004529475,0.000669022,0.000685313,0.002613897
7364,3.956800658,0.005646857,3.345694178,0.007297168,0.000687735,0.000648228,0.002351118
7365,3.976504829,0.008647292,2.065842794,0.002372699,8.50239E-05,0.000863121,5.15972E-05
7366,2.687961716,0.005650703,1.313182072,0.000104576,0.000579515,0.000401154,0.000883786
7367,2.827953238,0.001749806,0.214280431,0.00217521,0.000159754,6.63285E-05,0.002830776
7368,3.868679867,0.008944617,1.546530398,0.000871565,0.000706857,2.11209E-05,0.001795801
7369,2.980500199,0.002201795,1.750056423,0.003877409,0.000244627,0.000665322,0.002133002
7370,3.171016377,0.005365743,0.708366133,0.006005728,0.000652395,0.000607337,8.29112E-05
7371,4.773527149,0.002552705,3.015914418,0.00030235,0.0005251,0.000402024,0.001392035
7372,3.44399918,0.001556501,1.801208178,0.008116677,8.73084E-05,0.000544477,0.00049551
7373,2.581504139,0.007399608,0.095418358,0.002247748,0.000925285,0.00096416,0.000248573
7374,3.018412563,0.007556612,1.348386005,0.00328236,0.000803327,0.000500544,0.002252301
7375,2.584656437,0.004243446,0.548851534,0.005023331,0.000452924,0.000637223,0.002895435
7376,4.623644585,0.007674168,3.063924195,0.002008025,0.000323399,0.000577227,0.000387355
7377,4.663749588,0.006372024,0.22399745,0.001026922,0.000594488,0.000525148,0.001294616
7378,4.890387863,0.00829179,1.760100747,0.007079116,0.000838775,0.000780778,0.000383612
7379,2.817103158,0.005734792,0.50519687,0.002831205,0.000246677,0.000503634,0.000653916
7380,3.715715532,0.00959921,0.367344157,0.004568517,0.000230333,0.000125891,0.001446186
7381,3.675458512,0.003410553,1.003976226,0.003369591,0.000488184,7.66262E-05,0.002329249
7382,4.128826721,0.005732997,2.738258486,0.003617657,0.000399301,0.000696728,0.002560298
7383,4.131931193,0.00352719,1.554246838,0.002198522,0.000504903,0.000907172,0.001068599
7384,3.288234032,0.000795369,2.837341538,0.006470087,0.000501092,0.000274579,0.002210889
7385,4.152418814,0.005361793,3.58460772,0.003717381,0.000607467,0.000844535,0.002920473
7386,4.154821248,0.008108436,0.253410826,0.002820737,0.000685493,0.000757982,0.000199512
7387,3.029969296,0.005998125,0.238651842,0.008337561,0.00070951,0.000712086,0.00283543
7388,4.379717362,0.002667471,0.058830375,0.004926938,0.000454679,0.000810726,0.000264819
7389,4.242994715,0.006072587,1.303725837,0.004020002,0.000415345,0.000710529,0.00273412
7390,4.738261679,0.003573609,0.521508968,0.006713781,7.39448E-05,0.00062528,0.000740221
7391,2.615236714,0.002026792,1.422026518,0.000434559,0.000864392,0.000580241,0.001766661
7392,3.360296457,0.005036864,2.85455552,0.009009595,0.000580199,0.000112406,0.001348865
7393,2.975857731,0.00413239,3.823920578,0.006953651,0.000333917,0.000898148,0.001936768
7394,3.855195238,0.005279275,3.731930067,0.009973023,0.000255006,0.00051534,0.000830835
7395,4.238030406,0.008784405,3.652119172,0.001557073,0.00015189,0.000755085,0.002638223
7396,4.717267287,0.004457725,3.735523827,0.004510558,0.00021494,0.000268046,0.001823548
7397,3.261726248,0.000998015,1.405161258,0.001702228,5.20662E-05,0.000916519,0.002891245
7398,3.257814379,0.007123969,2.190526893,0.001244541,3.54497E-07,0.000848884,0.001577983
7399,4.293442469,0.001758516,0.572095666,0.001308617,0.000137423,0.000786537,4.27791E-05
7400,4.369554028,0.004325275,2.105772464,7.77008E-05,0.000455169,0.00069228,0.002703387
7401,2.631084052,0.009731814,3.754713161,0.0074886,0.000986923,0.000666916,0.000834033
7402,3.612865965,0.003577729,0.232052793,0.004342401,0.000715429,0.000880892,8.3677E-05
7403,3.163574943,0.005728267,1.313194569,0.009065525,0.000188189,0.000518668,0.000935329
7404,3.994284706,0.008880309,2.699481732,0.003629209,0.000607763,0.000622407,0.00221956
7405,3.753457216,0.006983579,3.033851589,0.005727204,0.00017652,1.81864E-05,0.000413905
7406,3.374566628,0.005143133,3.087969898,0.007815183,0.000628164,0.000339217,0.001145493
7407,4.459836038,0.0078758,1.756236396,0.006374367,0.000738209,0.000211479,0.000547787
7408,4.990346768,0.004264749,2.329034049,0.003946043,0.000963071,7.28229E-05,0.001954892
7409,3.493626084,0.008952435,0.52254514,0.00515296,0.000630941,0.000840472,0.002931135
7410,3.052106424,0.008692738,2.349275782,0.003966127,0.000525315,0.000770229,0.000655984
7411,3.602253194,0.009166579,0.554386884,0.005254539,0.0004555,0.000422853,0.00234253
7412,4.320678653,0.007635462,2.316064027,0.000106957,0.000641866,0.000646145,0.000178649
7413,4.369508595,0.006672981,3.038943083,0.004209017,0.000706983,0.000232227,0.001391075
7414,4.06257909,0.005562737,0.528746119,0.007540529,0.000909499,0.000970497,0.001678955
7415,3.537579846,0.002362937,0.532666786,0.004150752,0.000151892,0.000160272,0.000849027
7416,3.888282653,0.007492044,1.184681608,0.000972256,0.000217715,0.000358137,0.000362213
7417,2.911613794,0.009059653,1.714441499,0.00313035,0.000529489,0.000315396,0.001284017
7418,3.980608059,0.005327059,1.315331174,0.005300418,0.000913942,0.000531684,0.001911644
7419,4.325670222,0.001633903,3.951644642,0.003545663,0.000904643,9.62595E-05,0.002408559
7420,4.32748021,0.002480721,2.483342856,0.007783397,1.56277E-05,9.38512E-07,0.000710274
7421,3.006281313,0.008211123,3.731774323,0.00764597,0.000745316,5.31219E-05,0.001812916
7422,4.12760951,0.006586034,3.758586246,0.009601744,0.000339459,0.000887042,0.001268566
7423,4.579717524,0.002852046,2.330648577,4.856E-05,0.000114308,0.000760871,0.000236308
7424,2.812520205,0.007116186,0.899528762,0.009771052,0.000966866,0.000456328,0.000346849
7425,2.846259344,0.003961075,3.531000245,0.005961089,0.000220777,8.50478E-05,0.000808642
7426,3.390057069,0.009543654,1.756078328,0.009234761,0.000740377,0.000816625,0.000398703
7427,3.364588427,1.43754E-06,3.951875887,0.004409051,0.000574353,0.00097854,0.001179942
7428,4.626156046,0.0016839,2.58402259,0.000161598,0.000623933,0.000661772,0.000102521
7429,3.650261352,0.006835897,3.12322361,0.005931164,0.000853507,0.00057786,0.002859826
7430,4.95386245,0.009979854,2.680615581,0.008945026,0.000676645,0.00051541,0.002872688
7431,4.013437294,0.007077692,3.354349206,0.009764998,0.000317015,0.000697602,0.000314372
7432,4.137362535,0.005750523,0.140757005,0.008582239,0.000810996,0.000459555,0.001343789
7433,3.096305415,0.005463062,0.902429708,0.006427871,0.000777362,0.000171081,0.000116539
7434,2.565763713,0.00780871,2.401049315,0.000321541,0.000290734,0.000799753,0.00171862
7435,3.654357493,0.004878199,3.219665356,0.006482066,0.000832794,4.25123E-05,0.000977948
7436,4.783297023,0.001824573,0.736878552,0.009907196,0.000536942,0.000587841,0.002320865
7437,4.207502619,0.003612785,0.98977131,0.008996938,3.11217E-05,0.000197755,0.000535662
7438,3.009051346,0.00086671,3.3157778,0.009189727,0.000629062,0.000642769,0.002569294
7439,2.645794884,5.02718E-05,0.196533019,0.00066936,0.000179956,0.000592947,0.00076927
7440,2.856658058,0.009393705,1.340077285,0.002431468,0.000474885,0.000747877,0.001111119
7441,3.521581302,0.008121041,1.05570502,0.007875182,0.000878314,0.000586009,0.000936864
7442,4.484219271,0.003246524,1.306251115,0.000768435,8.70693E-05,0.000533355,0.000513116
7443,3.7721095,0.005459055,3.149343678,0.002655243,0.000619435,7.79289E-05,0.000867105
7444,4.351606896,0.009255078,2.705086301,0.006240437,0.000946232,0.000417709,5.88644E-05
7445,3.991039667,0.004238817,3.166581689,0.001009253,0.000904676,0.000245542,0.000485967
7446,2.5532662,0.008110559,0.268527177,0.005121286,8.53698E-06,0.000948381,0.002994258
7447,3.746340534,0.007075524,3.261855559,0.003205551,0.000489505,0.000251478,0.001586772
7448,2.913484124,0.006488143,2.040641517,0.001992808,0.000907967,0.000652093,0.00230447
7449,2.833221966,0.0010131,3.120596977,0.009263753,0.000885348,0.000587859,0.002947843
7450,4.128023516,0.006212455,0.192655863,0.006669683,0.000359187,0.000192947,0.001966493
7451,4.863686536,0.008386671,1.911898669,0.000893974,0.000382045,0.000547558,0.002827429
7452,4.483427987,0.006807374,0.639495013,0.005955039,0.000648633,0.00084941,0.001709259
7453,3.349827172,0.008892542,3.698861472,0.006986616,0.000864913,0.000362953,0.001788319
7454,3.281322696,0.003041028,1.902462526,0.001424293,0.000392767,0.00015857,0.002097431
7455,4.339786156,0.009854619,0.100838797,0.000548345,0.00081211,0.000449119,0.001535055
7456,3.645538284,0.002952719,0.670220038,0.001678754,0.000260523,0.000441606,0.001829887
7457,3.454554503,0.006394177,2.264793352,0.009205252,0.000395766,0.000346727,0.000125594
7458,3.230908882,0.004244117,3.163172548,0.007163756,0.000457301,0.000303244,4.69991E-05
7459,2.68461698,0.005152714,2.899098693,0.001939227,0.000870956,0.000639651,0.001911584
7460,3.702393616,0.006353477,2.38053092,0.009057044,0.000820326,0.000916233,0.000799979
7461,4.74802497,0.000738024,3.415262911,0.002202464,0.000240978,0.0006929,0.001302161
7462,3.945125165,0.000954767,1.357585437,0.001396799,0.000629095,0.000798017,0.00186863
7463,3.187436237,0.004976169,0.01487615,0.008501073,0.000267824,0.000682992,0.002233376
7464,4.503364672,0.00120164,1.803253489,0.006859609,7.27286E-07,0.000764899,0.002573419
7465,3.966244187,0.009928749,3.659215106,0.000663918,0.000174668,0.00053212,0.002822289
7466,4.04560165,0.001134237,3.363136664,0.005872631,0.000293858,0.000490359,0.001997899
7467,3.277082454,0.003364322,2.733705629,0.009995714,0.000669876,0.000499636,0.002495046
7468,4.797755664,0.002748525,2.119601327,0.001025094,0.000715135,0.000280265,0.002568302
7469,2.590387085,0.003292207,3.190507815,0.008959296,0.000521625,6.83922E-05,0.001720104
7470,3.428043144,0.009054425,2.102511044,0.008233888,0.000622199,0.000460908,0.001501905
7471,4.968772926,0.003245123,0.822990172,0.001206778,0.000822286,5.25408E-05,0.001195361
7472,4.56480574,0.006710342,3.429651119,0.007056443,0.000699793,9.1417E-05,0.001861019
7473,4.420544793,0.001633211,1.85342643,0.005889935,0.000981884,0.000623096,0.001294952
7474,4.897004563,0.00331714,2.815391199,0.009298518,0.000502378,0.00096364,0.001347542
7475,4.762746274,0.008615405,1.811443383,0.005213084,0.000427344,0.000618192,0.002391
7476,2.516263011,0.009313381,3.993580566,0.001802927,0.000882384,0.000962739,0.002488514
7477,4.08251515,0.008816645,0.821343157,0.005020538,0.000805815,0.000878409,0.001191948
7478,4.699525049,0.000964556,3.452226759,0.007683443,0.000813446,0.000249105,0.001059709
7479,3.655163237,0.000462562,2.927262474,5.93593E-05,0.000366271,0.000209634,0.000401624
7480,3.623394335,0.006347878,2.027015579,0.009996626,6.87815E-05,0.000173131,0.000145136
7481,4.909099507,0.001598452,2.873034303,0.006169384,0.000983615,0.000726846,0.000126658
7482,4.318805671,5.33099E-07,1.164779054,0.003500813,0.000891813,0.000426512,0.002155366
7483,2.771043805,0.008478963,0.07086645,0.009946774,0.000868445,0.000473039,0.00125394
7484,2.727471246,0.007693225,0.769523754,0.005688505,4.2105E-05,0.000275004,0.00288935
7485,4.176775421,0.000252246,3.729236898,0.008398549,0.000852764,0.000504239,0.000502272
7486,2.741540056,0.000188808,3.933345475,0.002031656,0.000776343,0.000425634,0.002327352
7487,4.187245717,0.0073843,0.633010005,0.003694494,0.000873748,0.000337839,3.08912E-05
7488,2.909062458,0.006050868,3.22393555,0.007282421,0.000275277,0.000515728,0.000243975
7489,2.72307104,0.009990868,0.396849541,0.003990591,0.000321019,0.000116666,0.001843132
7490,3.222698973,0.003454754,3.805876066,0.002017612,0.000850058,0.00087729,2.42637E-05
7491,3.05274338,0.000671821,0.293016984,0.002153798,8.39336E-05,0.000201601,0.001095628
7492,3.129012759,0.001206341,2.190462598,0.003480694,0.000663979,0.000929964,0.001112646
7493,4.295709095,0.001557369,0.142144622,0.000688872,0.00093681,0.00046882,0.001581963
7494,4.205021497,0.007512763,3.097155053,0.005694685,0.000972352,0.000814873,0.000735365
7495,4.543587664,0.000850755,3.233450785,0.005597454,0.000668627,0.0004602,0.002494358
7496,3.103997202,0.006980262,1.715353679,0.00482374,0.00034736,0.000631062,0.001243748
7497,3.598175302,0.004316529,3.430593198,0.000949154,0.000732746,0.000787058,0.002857042
7498,3.665384444,0.008915962,0.756868049,0.005351941,0.000164061,0.0001614,0.001243223
7499,4.936909778,0.009086875,3.444645107,0.002500284,0.000623921,0.000813861,0.000880983
7500,3.395193261,0.006095289,0.615312994,0.000209989,0.000615133,0.000319332,0.000957216
7501,4.384500993,0.00221949,2.375162386,0.008733934,0.000603687,0.000489992,0.002488863
7502,4.605614089,0.001718062,2.805646285,0.006778288,0.000365861,0.000304481,0.000476101
7503,2.958738035,0.009756643,0.792613704,0.001792001,0.000992505,0.000999523,0.001005338
7504,4.684519459,0.005028652,0.468862378,0.006176889,0.000559951,0.000289743,0.001378248
7505,3.235619951,0.006584105,1.395782495,0.003038299,0.000269634,0.000486076,0.000103803
7506,3.770161505,0.006622432,1.185574634,0.001428689,0.000170506,0.000457822,0.00047437
7507,4.330289373,0.000339545,1.216944772,0.008990855,0.000342927,0.000117229,0.001030195
7508,4.08415755,0.000616453,0.026441847,0.002445024,0.000460605,0.00032915,0.001280988
7509,3.244573944,0.00616601,3.01800963,0.008252958,5.1978E-05,0.000409167,0.001377861
7510,3.7123037,0.009404505,3.517284905,0.002936339,0.000984272,0.000627069,0.002464747
7511,3.429475034,0.002277088,3.112775897,0.005022025,0.000920731,0.000914657,0.001856575
7512,4.778285807,0.002486031,1.842937759,0.005760753,0.000424748,0.000319527,0.001658275
7513,3.775668061,0.007937154,0.833286877,0.005953202,0.000337618,0.000739297,5.43279E-05
7514,4.638112124,0.002283369,3.091728215,0.006349964,0.000955585,8.74344E-05,0.001681034
7515,3.104005543,4.94163E-05,2.957004952,0.008622707,0.000470815,0.000916075,0.001088176
7516,3.800147243,0.000662601,2.709107327,0.004527507,0.000469284,0.000186509,0.002778365
7517,3.298980868,0.008841041,1.987053254,0.009300242,0.00036968,0.000673214,0.001886676
7518,3.050805943,2.58231E-05,1.896812709,6.39522E-05,0.000575888,0.000373124,0.002435739
7519,4.214994508,0.004237893,0.799045102,0.006449732,0.000458442,7.11772E-05,0.00139104
7520,4.438242749,0.005922313,2.796824561,0.002662511,0.000383622,0.000549866,0.002866914
7521,2.749589903,0.006470029,0.562968416,0.001124595,3.81614E-05,0.000205693,0.002825606
7522,3.295894535,0.009126449,0.739225876,0.002199203,0.000520427,0.000961824,0.00260125
7523,4.229196143,0.005844737,3.918535748,0.008310254,0.000491681,0.000753459,0.002918083
7524,3.236644965,0.002821388,3.758583266,0.002871934,0.000848575,0.000179913,0.001323348
7525,3.26364421,0.003944663,2.676265648,0.00420675,2.00538E-05,4.97608E-05,0.002363566
7526,3.838708745,0.000969703,1.674875464,0.004855375,0.000222987,0.000517363,0.002998942
7527,3.036375222,0.002302778,0.640231877,0.005381711,0.000739451,0.000156375,0.000813183
7528,2.807637718,0.006037721,0.219874821,3.96828E-05,0.000892997,0.00092007,0.002254495
7529,4.993789467,0.006166538,3.138305064,0.008955351,0.000854652,5.27514E-05,0.001101084
7530,3.027603718,0.005129432,3.650899198,0.001274946,0.000300608,0.000870861,0.000796574
7531,3.242918297,0.006767461,0.880158519,0.004566771,0.000747873,0.000526138,0.001345023
7532,4.007301311,0.001364027,0.273312754,0.006220681,0.000372358,0.000289067,0.000400899
7533,4.8088006,0.009369597,1.44281112,0.008675559,0.000584159,0.000874565,0.002790789
7534,2.920941656,0.004152964,3.325920256,0.007012349,0.000546723,0.000160482,0.001988321
7535,2.520170912,0.005462895,1.895672986,0.000973129,4.78534E-05,0.00010638,0.001837595
7536,3.420556749,0.000826014,3.352918432,0.004577199,9.45613E-05,0.000769556,3.94998E-05
7537,4.926387906,0.00092871,3.617743353,0.006776149,0.000212518,0.000487456,0.00155072
7538,3.086937207,0.009287916,1.493565412,0.008930047,0.000350394,0.000609222,0.002066557
7539,3.143434103,0.007436981,2.025457405,0.001806262,0.000178576,0.000219266,0.001995126
7540,2.593698515,0.007163838,2.703723052,0.007591951,0.000989909,0.000175608,0.001309857
7541,4.337434527,0.003459914,1.150038668,0.001100733,0.00075824,0.000426007,0.002815963
7542,3.922648791,0.008932007,3.432100558,0.002313792,1.62023E-05,0.000118685,0.002062611
7543,3.645296223,0.005055839,2.530031744,0.004367206,0.000522639,0.000322414,0.000236489
7544,4.943476853,0.000269918,1.952057019,0.000436893,1.09559E-05,0.000906874,0.000731475
7545,2.934932494,0.003459088,0.950755128,0.007884353,0.000194491,0.000711814,0.000817284
7546,3.262763618,0.008802084,2.357101199,0.002872775,0.000676328,0.000925521,0.001420095
7547,3.624326767,0.009611252,1.981976421,0.007250522,0.000927288,0.000266664,0.002000972
7548,2.935214215,0.005745787,0.203920071,0.002770352,0.000764222,3.54224E-05,0.002406757
7549,4.745456838,0.009268437,2.315906821,0.004564514,0.000115214,0.000898445,0.001527876
7550,2.536092242,0.000795773,0.342188651,0.008866555,0.000475829,0.000323275,0.002725722
7551,2.956003897,0.00214133,0.904619691,0.000828394,0.000590021,0.000396404,0.001051013
7552,3.400790857,0.004579532,2.107649684,0.006936701,0.000937129,0.000511295,0.00159693
7553,4.486576959,0.005034501,3.26534434,0.001148607,0.000949347,0.000132198,0.00235618
7554,4.681940142,0.006213771,3.943570713,0.002508335,0.000963526,5.06559E-05,0.001028121
7555,3.256593279,0.001461777,2.876091008,0.003036623,0.000713533,0.000568026,0.00295098
7556,3.795024291,0.007742539,1.999204474,0.00946179,0.000940992,0.000640894,0.002811592
7557,4.376090519,0.005678716,2.475462908,0.009647175,0.000820776,0.000724311,0.002607098
7558,4.847684076,0.006190331,2.487701926,0.003264626,0.000607532,0.000650268,0.000170083
7559,3.159954774,0.001657753,3.832782742,0.008752875,0.000833765,0.000181411,0.002032514
7560,3.73901641,0.005737521,0.797401996,0.003699314,0.000636087,0.000244313,0.002211807
7561,4.335114828,0.007272804,1.248059866,0.000218778,0.000969396,1.10102E-05,0.00180988
7562,2.636982715,0.00551194,1.008334372,0.001520726,0.000653969,0.000863811,0.002905813
7563,4.428947184,0.002420172,2.282777992,0.00665801,0.000716685,0.000966965,0.000785359
7564,3.667874388,0.007025388,1.142854417,0.009723957,0.000126367,0.00014861,0.000716615
7565,2.718641609,0.008506322,3.076540219,0.006085671,0.000536768,0.000221637,0.001966852
7566,4.872793041,0.00792935,0.711080592,6.39471E-05,0.000904589,0.000734054,0.001635611
7567,4.463938729,0.001190998,2.027434236,0.008894168,0.000605585,0.000122866,0.002276065
7568,3.529451415,0.001772969,3.481081187,0.00867728,0.000194021,0.000412453,0.001674932
7569,3.61574806,0.005253682,1.945103151,0.002974563,1.62901E-05,0.000623105,0.001451061
7570,2.616047506,0.00569216,3.290883694,0.007255046,0.00062795,0.000278629,0.001787722
7571,2.650197492,4.31713E-05,2.093712592,0.007464664,0.000579521,0.000413869,0.000394951
7572,2.705416623,0.000298154,2.437051944,0.005046114,0.000804709,0.000425153,0.00039707
7573,3.829323066,0.005962226,3.784837277,0.007633233,0.000371326,0.000684792,0.002189792
7574,4.264841066,0.001901383,1.703068209,0.009715932,0.000834246,0.000345728,0.001516454
7575,4.005311102,0.000994508,0.851054149,0.006978497,0.000138725,0.000864373,0.000966814
7576,4.32165055,0.002903471,1.560974472,0.005274572,0.000441812,8.32708E-05,0.000796901
7577,3.249554342,0.008114126,3.002197093,0.001727717,0.000197253,0.000633086,0.002934917
7578,3.155977514,0.005354857,1.952045004,0.001319716,4.30713E-05,0.000180067,0.002828223
7579,4.501013365,0.00972763,0.410900183,0.002304279,0.00079908,0.000752233,0.002471364
7580,2.637905438,0.003746094,2.815864241,0.00223573,0.000360606,0.000235288,0.000224531
7581,4.168255637,0.00427473,2.461108234,0.009932375,0.000378791,0.000905335,0.002173692
7582,3.673901993,0.008425704,2.876114185,0.001110048,0.000721926,0.000145736,0.001720433
7583,2.594313901,0.007142731,1.111699699,0.008823171,0.000251824,0.000394908,0.000368815
7584,2.835620381,0.008789507,1.127446835,0.006169963,0.000855724,0.000505298,0.00192283
7585,3.499173181,0.001239998,2.515661998,0.008015793,0.00010987,0.000888406,0.001466822
7586,4.723916798,0.009962081,1.223277382,0.00166435,0.000861826,0.000400856,0.000315987
7587,4.212623956,0.008869325,3.883899375,0.004696127,0.000339185,0.000143426,0.000592294
7588,4.864347478,0.006519452,1.499524191,0.000764235,0.000359965,0.000952993,0.002411606
7589,3.652597631,0.003480582,1.658918825,0.001088954,0.000977704,0.000455949,0.001971294
7590,2.909687732,0.003449399,3.60188707,0.000114227,0.000485072,0.000327781,0.000225788
7591,4.110135866,0.00648076,1.243701544,0.004946532,0.000618574,0.000628466,0.000980513
7592,4.080393963,0.003609554,2.896232543,0.006894292,0.000214993,0.000534299,0.002736614
7593,4.2611458,0.00920785,2.928933457,0.005453249,0.000272595,0.000855277,0.000610085
7594,2.770194068,0.000223682,0.575337207,0.006453853,0.000997158,0.000469164,0.002876016
7595,3.959076041,0.002907334,3.636139363,0.000724407,0.000653145,0.000688296,0.000916579
7596,4.498315272,0.000137332,3.181951984,0.004396392,0.000499073,3.74629E-05,0.002516795
7597,4.573711691,0.003695753,2.912455882,0.002390475,0.00057573,0.00065194,0.000702451
7598,4.163271898,0.003747688,2.381393482,0.0014855,0.000721004,0.000817005,0.000651088
7599,2.841994486,0.004089315,3.029862921,0.001832361,0.000165898,0.000711993,0.002018681
7600,4.097851986,0.003392002,2.823820476,0.002839341,0.00054571,0.000794173,0.001635342
7601,4.282219279,0.005596583,2.033267296,0.000919182,0.000807919,0.000112896,0.00160453
7602,3.496657008,0.004457496,2.248362325,0.005750558,0.000181578,0.000580021,0.001067441
7603,2.769489683,0.003179024,2.455071578,0.000593121,0.000353818,0.000657963,0.000597702
7604,4.195910837,0.004792099,1.596785606,0.002331491,0.000988653,0.00034041,0.00166777
7605,2.799979909,0.007723863,2.921054586,0.001563176,0.000626321,0.000793632,3.14758E-05
7606,4.199831442,0.003471279,0.905012135,0.001416567,0.000334008,0.000614814,0.001222047
7607,2.567483535,0.001629751,1.131067909,0.002313678,0.000251917,1.85324E-05,0.00140594
7608,3.404405781,0.004263317,2.034125838,0.006032016,0.000221147,0.00050585,0.00251804
7609,4.380334118,0.005849143,3.690213827,0.007408754,0.000999546,0.000415003,0.00045127
7610,4.027269137,0.008039118,3.571390127,0.007464929,0.000679224,0.000430237,0.001141508
7611,4.881317122,0.001499583,1.117529556,0.006247878,0.000835758,0.000388916,0.000551218
7612,3.920817935,0.004544497,2.134962759,0.005557884,0.000203456,0.000138842,0.000676088
7613,3.538099183,0.005022207,1.307169855,0.008429415,0.00089153,0.000637888,0.00092446
